"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"IL8NF23E","journalArticle","2020","Madsen, Anne Marie Rosendahl; Schaltz-Buchholzer, Frederik; Benfield, Thomas; Bjerregaard-Andersen, Morten; Dalgaard, Lars Skov; Dam, Christine; Ditlev, Sisse Bolm; Faizi, Gulia; Johansen, Isik Somuncu; Kofoed, Poul-Erik; Kristensen, Gitte Schultz; Loekkegaard, Ellen Christine Leth; Mogensen, Christian Backer; Mohamed, Libin; Ostenfeld, Anne; Oedegaard, Emilie Sundhaugen; Soerensen, Marcus Kjaer; Wejse, Christian; Jensen, Aksel Karl Georg; Nielsen, Sebastian; Krause, Tyra Grove; Netea, Mihai G.; Aaby, Peter; Benn, Christine Stabell","Using BCG vaccine to enhance non-specific protection of health care workers during the COVID-19 pandemic: A structured summary of a study protocol for a randomised controlled trial in Denmark.","Trials","","1745-6215","10.1186/s13063-020-04714-3","","The Bacille Calmette-Guérin (BCG) vaccine against tuberculosis is associated with non- specific protective effects against other infections, and significant reductions in all-cause morbidity and mortality have been reported. We aim to test whether BCG vaccination may reduce susceptibility to and/or the severity of COVID-19 and other infectious diseases in health care workers (HCW) and thus prevent work absenteeism.The primary objective is to reduce absenteeism due to illness among HCW during the COVID-19 pandemic. The secondary objectives are to reduce the number of HCW that are infected with SARS-CoV-2, and to reduce the number of hospital admissions among HCW during the COVID-19 pandemic. BCG vaccination of HCW will reduce absenteeism by 20% over a period of 6 months. Placebo-controlled, single-blinded, randomised controlled trial, recruiting study participants at several geographic locations. The BCG vaccine is used in this study on a different indication than the one it has been approved for by the Danish Medicines Agency, therefore this is classified as a phase III study. The trial will recruit 1,500 HCW at Danish hospitals.To be eligible for participation, a subject must meet the following criteria: Adult (≥18 years); Hospital personnel working at a participating hospital for more than 22 hours per week.A potential subject who meets any of the following criteria will be excluded from participation in this study: Known allergy to components of the BCG vaccine or serious adverse events to prior BCG administration Known prior active or latent infection with Mycobacterium tuberculosis (M. tuberculosis) or other mycobacterial species Previous confirmed COVID-19 Fever (>38 C) within the past 24 hours Suspicion of active viral or bacterial infection Pregnancy Breastfeeding Vaccination with other live attenuated vaccine within the last 4 weeks Severely immunocompromised subjects. This exclusion category comprises: a) subjects with known infection by the human immunodeficiency virus (HIV-1) b) subjects with solid organ transplantation c) subjects with bone marrow transplantation d) subjects under chemotherapy e) subjects with primary immunodeficiency f) subjects under treatment with any anti-cytokine therapy within the last year g) subjects under treatment with oral or intravenous steroids defined as daily doses of 10 mg prednisone or equivalent for longer than 3 months h) Active solid or non-solid malignancy or lymphoma within the prior two years Direct involvement in the design or the execution of the BCG-DENMARK-COVID trial Intervention and comparator: Participants will be randomised to BCG vaccine (BCG-Denmark, AJ Vaccines, Copenhagen, Denmark) or placebo (saline). An adult dose of 0.1 ml of resuspended BCG vaccine (intervention) or 0.1 ml of sterile 0.9% NaCl solution (control) is administered intradermally in the upper deltoid area of the right arm. All participants will receive one injection at inclusion, and no further treatment of study participants will take place. Main study endpoint: Days of unplanned absenteeism due to illness within 180 days of randomisation.Secondary study endpoints: The cumulative incidence of documented COVID-19 and the cumulative incidence of hospital admission for any reason within 180 days of randomisation.Randomisation: Randomisation will be done centrally using the REDCap tool with stratification by hospital, sex and age groups (+/- 45 years of age) in random blocks of 4 and 6. The allocation ratio is 1:1.Blinding (masking): Participants will be blinded to treatment. The participant will be asked to leave the room while the allocated treatment is prepared. Once ready for injection, vaccine and placebo will look similar, and the participant will not be able to tell the difference.The physicians administering the treatment are not blinded.Numbers to be randomised (sample size): Sample size: N=1,500. The 1,500 participants will be randomised 1:1 to BCG or placebo with 750 participants in each group.Trial Status: Current protocol version 5.1, from July 6, 2020.Recruitment of study participants started on May 18, 2020 and we anticipate having finished recruiting by the end of December 2020. The trial was registered with EudraCT on April 16, 2020, EudraCT number: 2020-001888-90, and with ClinicalTrials.gov on May 1, 2020, registration number NCT04373291.Full protocol: The full protocol is attached as an additional file, accessible from the Trialswebsite (Additional file 1). In the interest in expediting dissemination of this material, the familiar formatting has been eliminated; this Letter serves as a summary of the key elements of the full protocol.","2020","2023-07-03 03:17:42","2023-07-03 03:17:42","","799","","1","21","","","","","","","","","","","","","","","","","Type: Clinical Trial Protocol","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LMYUA4YX","journalArticle","2020","Tomita, Yusuke; Sato, Ryo; Ikeda, Tokunori; Sakagami, Takuro","BCG vaccine may generate cross-reactive T cells against SARS-CoV-2: In silico analyses and a hypothesis.","Vaccine","","1873-2518","10.1016/j.vaccine.2020.08.045","","The world is facing the rising emergency of SARS-CoV-2. The outbreak of COVID-19 has caused a global public health and economic crisis.Recent epidemiological studies have shown that a possible association of BCG vaccination program with decreased COVID-19-related risks, suggesting that BCG may provide protection against COVID-19. Non-specific protection against viral infections is considered as a main mechanism of BCG and clinical trials to determine whether BCG vaccine can protect healthcare workers from the COVID-19 are currently underway. We hypothesized that BCG may carry similar T cell epitopes with SARS-CoV-2 and evaluated the hypothesis by utilizing publicly available database and computer algorithms predicting human leukocyte antigen (HLA) class I-binding peptides. We foundthatBCG contains similar 9-amino acid sequences with SARS-CoV-2. These closely-related peptides had moderate to high binding affinity for multiple common HLA class I molecules, suggesting that cross-reactive T cells against SARS-CoV-2 could be generated by BCG vaccination.","2020","2023-07-03 03:17:42","2023-07-03 03:17:42","","6352–6356","","41","38","","","","","","","","","","","","","","","","","Type: Journal Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HWDRACHC","journalArticle","2020","Moorlag, Simone J. C. F. M.; Deuren, Rosanne C. van; Werkhoven, Cornelis H. van; Jaeger, Martin; Debisarun, Priya; Taks, Esther; Mourits, Vera P.; Koeken, Valerie A. C. M.; Bree, L. Charlotte J. de; Doesschate, Thijs Ten; Cleophas, Maartje C.; Smeekens, Sanne; Oosting, Marije; Veerdonk, Frank L. van de; Joosten, Leo A. B.; Oever, Jaap Ten; Meer, Jos W. M. van der; Curtis, Nigel; Aaby, Peter; Stabell-Benn, Christine; Giamarellos-Bourboulis, Evangelos J.; Bonten, Marc; Crevel, Reinout van; Netea, Mihai G.","Safety and COVID-19 Symptoms in Individuals Recently Vaccinated with BCG: a Retrospective Cohort Study.","Cell reports. Medicine","","2666-3791","10.1016/j.xcrm.2020.100073","","Bacille Calmette-Guérin (BCG) induces long-term boosting of innate immunity, termed trained immunity, and decreases susceptibility to respiratory tract infections. BCG vaccination trials for reducing SARS-CoV-2 infection are underway, but concerns have been raised regarding the potential harm of strong innate immune responses. To investigate the safety of BCG vaccination, we retrospectively assessed coronavirus disease 2019 (COVID-19) and related symptoms in three cohorts of healthy volunteers who either received BCG in the last 5 years or did not. BCG vaccination is not associated with increased incidence of symptoms during the COVID-19 outbreak in the Netherlands. Our data suggest that BCG vaccination might be associated with a decrease in the incidence of sickness during the COVID-19 pandemic (adjusted odds ratio [AOR] 0.58, p < 0.05), and lower incidence of extreme fatigue. In conclusion, recent BCG vaccination is safe, and large randomized trials are needed to reveal if BCG reduces the incidence and/or severity of SARS-CoV-2 infection.","2020","2023-07-03 03:17:42","2023-07-03 03:17:42","","100073","","5","1","","","","","","","","","","","","","","","","","Type: Journal Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NWF4ID93","journalArticle","2020","Aziz, Asma Binte; Dembinski, Jennifer L.; Jahan, Yasmin","Debate on Bacille Calmette-Guérin vaccination against COVID-19: Is it worth performing clinical trials?","Biosafety and health","","2590-0536","10.1016/j.bsheal.2020.07.001","","The non-specific beneficial effects of Bacille Calmette-Guérin (BCG) vaccination suggest that this vaccine might play a role in protecting individuals against severe coronavirus disease 2019 (COVID-19). Several studies propose that BCG vaccination may increase the body's immunity, thereby preventing respiratory infections caused by other respiratory pathogens. As the number of deaths due to COVID-19 is increasing rapidly and there is no specific treatment available to date, scientists are evaluating the effectiveness of already approved drugs as therapies against COVID-19, and the results were found to vary widely: from no significant effect being observed to a reduction in the time taken for clinical improvement. This study thus aims to evaluate whether it is worth performing clinical trials to examine the effects of the BCG vaccine on COVID-19. We herein emphasize the need to conduct phase III randomized controlled trials with adequate sample size and quality to investigate the effects of the BCG vaccine on COVID-19. In the event that BCG vaccination provides non-specific protection against COVID-19, administering it could be helpful in controlling the transmission of COVID-19 and other infectious diseases during future pandemics.","2020","2023-07-03 03:17:42","2023-07-03 03:17:42","","113–114","","3","2","","","","","","","","","","","","","","","","","Type: Journal Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4RGNVCYY","journalArticle","2020","Brooks, Nathan A.; Narayan, Vikram; Hegarty, Paul K.; Zafirakis, Helen; Han, Xiang-Yang; Kamat, Ashish M.","The role of the urologist, BCG vaccine administration, and SARS-CoV-2: An overview.","BJUI compass","","2688-4526","10.1002/bco2.21","","To summarize the available literature regarding bacillus Calmette-Guerin (BCG) administration, severe acute respiratory syndrome conoravirus-2 (SARS-CoV-2), and the resulting clinical condition coronavirus disease (COVID-19) in light of recent epidemiologic work suggesting decreased infection severity in BCG immunized populations while highlighting the potential role of the urologist in clinical trials and ongoing research efforts. We reviewed the available literature regarding COVID-19 and BCG vaccination. Specifically, the epidemiologic evidence for decreased COVID-19 morbidity in countries with BCG vaccination programs, current clinical trials for BCG vaccination to protect against COVID-19, potential mechanisms and rationale for this protection, and the role of the urologist and urology clinic in providing support and/or leading ongoing efforts. Epidemiologic evidence suggests that the crude case fatality rates are lower for countries with BCG vaccination compared to those without such programs. Four prospective, randomized clinical trials for BCG vaccination were identified including NCT04348370 (BADAS), NCT04327206 (BRACE), NCT04328441 (BCG-CORONA), and NCT04350931. BCG administration may contribute to innate and adaptive immune priming with several opportunities for translational research. The urologist's expertise with BCG and the infrastructure of urologic clinics may afford several opportunities for collaboration and leadership to evaluate and understand the potential role of BCG in the current COVID-19 pandemic.","2020","2023-07-03 03:17:42","2023-07-03 03:17:42","","87–92","","3","1","","","","","","","","","","","","","","","","","Type: Journal Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NJEWWVUH","journalArticle","2020","Rajarshi, Keshav; Chatterjee, Aroni; Ray, Shashikant","BCG vaccination strategy implemented to reduce the impact of COVID-19: Hype or Hope?","Medicine in drug discovery","","2590-0986","10.1016/j.medidd.2020.100049","","The Bacillus Calmette-Guerin vaccine (BCG vaccine) designed to prevent tuberculosis in children has been shown to induce a adaptive immune response in the body to fight against bacteria as well as other parasites and viruses. This knowledge has been reciprocated to generate the idea that this vaccine can also offer protection against severe acute respiratory syndrome coronavirus-2 (SARS-COV-2). Some recent pre-print articles have highlighted that countries with mass BCG immunizations seems to have a lower incidence of coronavirus disease 2019 (COVID-19) compared to those without BCG immunization. There are yet no experimental proof of any such association and the world health organisation (WHO) is currently testing the theory with clinical trials on selected cohorts. Epidemiologists and other scientific experts has expressed both their hope and concern simultaneously regarding the success theory of BCG vaccination to prevent COVID-19. Though its still not verified in any way whether the BCG vaccination can actually prevent COVID-19 or not but we believe a thorough analytical research in this regard is indeed worth a shot.","2020","2023-07-03 03:17:42","2023-07-03 03:17:42","","100049","","","7","","","","","","","","","","","","","","","","","Type: Journal Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JEELBQQG","journalArticle","2020","Al-Kassmy, Jawad; Pedersen, Jannie; Kobinger, Gary","Vaccine Candidates against Coronavirus Infections. Where Does COVID-19 Stand?","Viruses","","1999-4915","10.3390/v12080861","","Seven years after the Middle East respiratory syndrome (MERS) outbreak, a new severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) made its first appearance in a food market in Wuhan, China, drawing an entirely new course to our lives. As the virus belongs to the same genus of MERS and SARS, researchers have been trying to draw lessons from previous outbreaks to find a potential cure. Although there were five Phase I human vaccine trials against SARS and MERS, the lack of data in humans provided us with limited benchmarks that could help us design a new vaccine for Coronavirus disease 2019 (COVID-19). In this review, we showcase the similarities in structures of virus components between SARS-CoV, MERS-CoV, and SARS-CoV-2 in areas relevant to vaccine design. Using the ClinicalTrials.gov and World Health Organization (WHO) databases, we shed light on the 16 current approved clinical trials worldwide in search for a COVID-19 vaccine. The different vaccine platforms being tested are Bacillus Calmette-Guérin (BCG) vaccines, DNA and RNA-based vaccines, inactivated vaccines, protein subunits, and viral vectors. By thoroughly analyzing different trials and platforms, we also discuss the advantages and disadvantages of using each type of vaccine and how they can contribute to the design of an adequate vaccine for COVID-19. Studying past efforts invested in conducting vaccine trials for MERS and SARS will provide vital insights regarding the best approach to designing an effective vaccine against COVID-19.","2020","2023-07-03 03:17:43","2023-07-03 03:17:43","","","","8","12","","","","","","","","","","","","","","","","","Type: Journal Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NNFL8LYF","journalArticle","2020","Geller, Anne; Yan, Jun","Could the Induction of Trained Immunity by β-Glucan Serve as a Defense Against COVID-19?","Frontiers in immunology","","1664-3224","10.3389/fimmu.2020.01782","","As the SARS-CoV-2 virus wreaks havoc on the populations, health care infrastructures and economies of nations around the world, finding ways to protect health care workers and bolster immune responses in the general population while we await an effective vaccine will be the difference between life and death for many people. Recent studies show that innate immune populations may possess a form of memory, termed Trained Immunity (TRIM), where innate immune cells undergo metabolic, mitochondrial, and epigenetic reprogramming following exposure to an initial stimulus that results in a memory phenotype of enhanced immune responses when exposed to a secondary, heterologous, stimulus. Throughout the literature, it has been shown that the induction of TRIM using such inducers as the BCG vaccine and β-glucan can provide protection through altered immune responses against a range of viral infections. Here we hypothesize a potential role for β-glucan in decreasing worldwide morbidity and mortality due to COVID-19, and posit several ideas as to how TRIM may actually shape the observed epidemiological phenomena related to COVID-19. We also evaluate the potential effects of β-glucan in relation to the immune dysregulation and cytokine storm observed in COVID-19. Ultimately, we hypothesize that the use of oral β-glucan in a prophylactic setting could be an effective way to boost immune responses and abrogate symptoms in COVID-19, though clinical trials are necessary to confirm the efficacy of this treatment and to further examine differential effects of β-glucan's from various sources.","2020","2023-07-03 03:17:43","2023-07-03 03:17:43","","1782","","","11","","","","","","","","","","","","","","","","","Type: Journal Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XH8XMLD6","journalArticle","2020","Ayoub, B. M.; Ramadan, E.; Ashoush, N.; Tadros, M. M.; Hendy, M. S.; Elmazar, M. M.; Mousa, S. A.","Avoiding COVID-19 complications with diabetic patients could be achieved by multi-dose Bacillus Calmette-Guérin vaccine: a case study of beta cells regeneration.","Die Pharmazie","","0031-7144","10.1691/ph.2020.0494","","Diabetes mellitus (DM) is one of the major risk factors for COVID-19 complications as it is one of the chronic immune-compromising conditions especially if patients have uncontrolled diabetes, poor HbA1c and/or irregular blood glucose levels. Diabetic patients' mortality rates with COVID-19 are higher than those of cardiovascular or cancer patients. Recently, Bacillus Calmette-Guérin (BCG) vaccine has shown successful results in reversing diabetes in both rats and clinical trials based on different mechanisms from aerobic glycolysis to beta cells regeneration. BCG is a multi-face vaccine that has been used extensively in protection from tuberculosis (TB) and leprosy and has been repositioned for treatment of bladder cancer, diabetes and multiple sclerosis. Recently, COVID-19 epidemiological studies confirmed that universal BCG vaccination reduced morbidity and mortality in certain geographical areas. Countries without universal policies of BCG vaccination (Italy, Nederland, USA) have been more severely affected compared to countries with universal and long-standing BCG policies that have shown low numbers of reported COVID-19 cases. Some countries have started clinical trials that included a single dose BCG vaccine as prophylaxis from COVID-19 or an attempt to minimize its side effects. This proposed research aims to use BCG vaccine as a double-edged weapon countering both COVID-19 and diabetes, not only as protection but also as therapeutic vaccination. The work includes a case study of regenerated pancreatic beta cells based on improved C-peptide and PCPRI laboratory findings after BCG vaccination for a 9 year old patient. The patient was re-vaccinated based on a negative tuberculin test and no scar at the site of injection of the 1st BCG vaccination at birth. The authors suggest and invite the scientific community to take into consideration the concept of direct BCG re-vaccination (after 4 weeks) because of the reported gene expressions and exaggerated innate immunity consequently. As the diabetic MODY-5 patient (mutation of HNF1B, Val2Leu) was on low dose Riomet® while eliminating insulin gradually, a simple analytical method for metformin assay was recommended to ensure its concentration before use as it is not approved yet by the Egyptian QC labs.","2020","2023-07-03 03:17:45","2023-07-03 03:17:45","","375–380","","8","75","","","","","","","","","","","","","","","","","Type: Case Reports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TUIIXD26","journalArticle","2020","Urashima, Mitsuyoshi; Otani, Katharina; Hasegawa, Yasutaka; Akutsu, Taisuke","BCG Vaccination and Mortality of COVID-19 across 173 Countries: An Ecological Study.","International journal of environmental research and public health","","1660-4601","10.3390/ijerph17155589","","Ecological studies have suggested fewer COVID-19 morbidities and mortalities in Bacillus Calmette-Guérin (BCG)-vaccinated countries than BCG-non-vaccinated countries. However, these studies obtained data during the early phase of the pandemic and did not adjust for potential confounders, including PCR-test numbers per population (PCR-tests). Currently-more than four months after declaration of the pandemic-the BCG-hypothesis needs reexamining. An ecological study was conducted by obtaining data of 61 factors in 173 countries, including BCG vaccine coverage (%), using morbidity and mortality as outcomes, obtained from open resources. 'Urban population (%)' and 'insufficient physical activity (%)' in each country was positively associated with morbidity, but not mortality, after adjustment for PCR-tests. On the other hand, recent BCG vaccine coverage (%) was negatively associated with mortality, but not morbidity, even with adjustment for percentage of the population ≥ 60 years of age, morbidity, PCR-tests and other factors. The results of this study generated a hypothesis that a national BCG vaccination program seems to be associated with reduced mortality of COVID-19, although this needs to be further examined and proved by randomized clinical trials.","2020","2023-07-03 03:17:45","2023-07-03 03:17:45","","","","15","17","","","","","","","","","","","","","","","","","Type: Journal Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LEFQKHHZ","journalArticle","2020","Kamat, Siya; Kumari, Madhuree","BCG Against SARS-CoV-2: Second Youth of an Old Age Vaccine?","Frontiers in pharmacology","","1663-9812","10.3389/fphar.2020.01050","","The sudden outbreak of the COVID-19 pandemic, caused by SARS-CoV-2, has put the whole world into a difficult situation, asking for the immediate development of therapeutics and vaccines against the disease. Bacillus Calmette-Guérin (BCG), an attenuated strain of Mycobacterium bovis, has been administered for decades in many countries against tuberculosis. Today, when a solution against SARS-CoV-2 is urgently needed, the BCG vaccine has again come into the limelight owing to its earlier prevention of non-specific diseases. Data suggest a higher mortality rate of COVID-19 in non-BCG vaccinated countries, whereas the nations opting for BCG immunization have a comparatively lower mortality rate. The BCG vaccine is known to induce 'trained immunity' and generate 'non-specific' heterologous immune responses. It can confer anti-viral immunity by eliciting the production of pro-inflammatory cytokines, IL-6, TNF-α, IFN-γ, and IL-1β. Though the initial results look promising, a long trail still needs to be followed to avoid false promises. The accuracy of nationwide data, the role of an already activated immune system against 'cytokine storms', optimization and timing of vaccine dosage, and balancing demand-supply are some of the relevant issues that must be resolved before reaching a final conclusion.","2020","2023-07-03 03:17:45","2023-07-03 03:17:45","","1050","","","11","","","","","","","","","","","","","","","","","Type: Journal Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TSJUP69N","journalArticle","2020","Charoenlap, Suvanee; Piromsopa, Krerk; Charoenlap, Chris","Potential role of Bacillus Calmette-Guérin (BCG) vaccination in COVID-19 pandemic mortality: Epidemiological and Immunological aspects.","Asian Pacific journal of allergy and immunology","","0125-877X","10.12932/AP-310520-0863","","SARS-CoV-2 had already killed more than 400,000 patients around the world according to data on 7 June 2020. Bacillus Calmette-Guérin (BCG) vaccine is developed from live-attenuated Mycobacterium bovis, which is a microorganism found in a cow. Discovered by Dr. Albert Calmette and Camille Guérin since 1921, the BCG has served as a protection against tuberculosis and its complications. It is noticeable that countries which use mandatory BCG vaccination approach had lower COVID-19 infection and death rate. Current review aims to clarify this issue through epidemiological illustration of correlation between national BCG immunization and COVID-19 mortality, in addition to biological background of BCG-induced immunity Epidemiological data shows that universal BCG policy countries have lower median mortality rate compare to countries with past universal BCG policy and non-mass immunization BCG. (18 May 2020). Still, the links between BCG vaccination and better COVID-19 situation in certain countries are unclear, and more data on actual infection rate using SAR-CoV-2 antibody testing in large population sample is crucial for disease spreading comparison. Two immunological mechanisms, heterologous effects of adaptive immunity and trained innate immunity which induced by BCG vaccination, may explain host tolerance against COVID-19 infection, however, there is no direct evidence to support this biological background. Clinical trials related to BCG vaccination against COVID-19 are under investigation. Without a strong evidence, BCG must not be recommended for COVID-19 prevention, although, this should not be absolute contraindication. Risk of local and systemic complications from the vaccine should be informed to individual, who request BCG immunization.","2020","2023-07-03 03:17:45","2023-07-03 03:17:45","","150–161","","3","38","","","","","","","","","","","","","","","","","Type: Journal Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MVUBQUD7","journalArticle","2020","Belizário, José Ernesto","Trained innate immunity, COVID-19 therapeutic dilemma, and fake science.","Clinics (Sao Paulo, Brazil)","","1980-5322","10.6061/clinics/2020/e2124","","","2020","2023-07-03 03:17:45","2023-07-03 03:17:45","","","","","75","","","","","","","","","","","","","","","","","Type: Journal Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NHB2T6YX","journalArticle","2020","Sharma, A. R.; Batra, G.; Kumar, M.; Mishra, A.; Singla, R.; Singh, A.; Singh, R. S.; Medhi, B.","BCG as a game-changer to prevent the infection and severity of COVID-19 pandemic?","Allergologia et immunopathologia","","1578-1267","10.1016/j.aller.2020.05.002","","The impact of COVID-19 is changing with country wise and depend on universal immunization policies. COVID-19 badly affects countries that did not have universal immunization policies or having them only for the selective population of countries (highly prominent population) like Italy, USA, UK, Netherland, etc. Universal immunization of BCG can provide great protection against the COVID-19 infection because the BCG vaccine gives broad protection against respiratory infections. BCG vaccine induces expressions of the gene that are involved in the antiviral innate immune response against viral infections with long-term maintenance of BCG vaccine-induced cellular immunity. COVID-19 cases are reported very much less in the countries with universal BCG vaccination policies such as India, Afghanistan, Nepal, Bhutan, Bangladesh, Israel, Japan, etc. as compared to without BCG implemented countries such as the USA, Italy, Spain, Canada, UK, etc. BCG vaccine provides protection for 50-60 years of immunization, so the elderly population needs to be revaccinated with BCG. Several countries started clinical trials of the BCG vaccine for health care workers and elderly people. BCG can be uses as a prophylactic treatment until the availability of the COVID-19 vaccine.","2020","2023-07-03 03:17:46","2023-07-03 03:17:46","","507–517","","5","48","","","","","","","","","","","","","","","","","Type: Journal Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TGKSI6PG","journalArticle","2020","Pereira, Marcos; Paixão, Enny; Trajman, Anete; Souza, Ramon Andrade de; Natividade, Marcio Santos da; Pescarini, Julia M.; Pereira, Susan Martins; Barreto, Florisneide Rodrigues; Ximenes, Ricardo; Dalcomo, Margareth; Ichihara, Maria Yury; Nunes, Ceuci; Barral-Netto, Manoel; Barreto, Maurício L.","The need for fast-track, high-quality and low-cost studies about the role of the BCG vaccine in the fight against COVID-19.","Respiratory research","","1465-993X","10.1186/s12931-020-01439-4","","Bacillus Calmette-Guérin (BCG) vaccination is routine and near-universal in many low- and middle-income countries (LMIC). It has been suggested that BCG can have a protective effect on COVID-19 morbidity and mortality. This commentary discusses the limitations of the evidence around BCG and COVID-19. We argue that higher-quality evidence is necessary to understand the protective effect of the BCG vaccine from existing, secondary data, while we await results from clinical trials currently conducted in different settings.","2020","2023-07-03 03:17:46","2023-07-03 03:17:46","","178","","1","21","","","","","","","","","","","","","","","","","Type: Letter","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WWFW5ZFN","journalArticle","2020","Escobar, Luis E.; Molina-Cruz, Alvaro; Barillas-Mury, Carolina","BCG vaccine protection from severe coronavirus disease 2019 (COVID-19).","Proceedings of the National Academy of Sciences of the United States of America","","1091-6490","10.1073/pnas.2008410117","","A series of epidemiological explorations has suggested a negative association between national bacillus Calmette-Guérin (BCG) vaccination policy and the prevalence and mortality of coronavirus disease 2019 (COVID-19). However, these comparisons are difficult to validate due to broad differences between countries such as socioeconomic status, demographic structure, rural vs. urban settings, time of arrival of the pandemic, number of diagnostic tests and criteria for testing, and national control strategies to limit the spread of COVID-19. We review evidence for a potential biological basis of BCG cross-protection from severe COVID-19, and refine the epidemiological analysis to mitigate effects of potentially confounding factors (e.g., stage of the COVID-19 epidemic, development, rurality, population density, and age structure). A strong correlation between the BCG index, an estimation of the degree of universal BCG vaccination deployment in a country, and COVID-19 mortality in different socially similar European countries was observed (r2 = 0.88; P = 8 × 10-7), indicating that every 10% increase in the BCG index was associated with a 10.4% reduction in COVID-19 mortality. Results fail to confirm the null hypothesis of no association between BCG vaccination and COVID-19 mortality, and suggest that BCG could have a protective effect. Nevertheless, the analyses are restricted to coarse-scale signals and should be considered with caution. BCG vaccination clinical trials are required to corroborate the patterns detected here, and to establish causality between BCG vaccination and protection from severe COVID-19. Public health implications of a plausible BCG cross-protection from severe COVID-19 are discussed.","2020","2023-07-03 03:17:46","2023-07-03 03:17:46","","17720–17726","","30","117","","","","","","","","","","","","","","","","","Type: Journal Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZB6BAYJ3","journalArticle","2020","Weng, C.-H.; Saal, A.; Butt, W. W.-W.; Bica, N.; Fisher, J. Q.; Tao, J.; Chan, P. A.","Bacillus Calmette-Guérin vaccination and clinical characteristics and outcomes of COVID-19 in Rhode Island, United States: a cohort study.","Epidemiology and infection","","1469-4409","10.1017/S0950268820001569","","Coronavirus disease 2019 (COVID-19) has resulted in a global pandemic, and there is limited data on effective therapies. Bacillus Calmette-Guérin (BCG) vaccine, a live-attenuated strain derived from an isolate of Mycobacterium bovis and originally designed to prevent tuberculosis, has shown some efficacy against infection with unrelated pathogens. In this study, we reviewed 120 consecutive adult patients (≥18 years old) with COVID-19 at a major federally qualified health centre in Rhode Island, United States from 19 March to 29 April 2020. Median age was 39.5 years (interquartile range, 27.0-50.0), 30% were male and 87.5% were Latino/Hispanics. Eighty-two (68.3%) patients had BCG vaccination. Individuals with BCG vaccination were less likely to require hospital admission during the disease course (3.7% vs. 15.8%, P = 0.019). This association remained unchanged after adjusting for demographics and comorbidities (P = 0.017) using multivariate regression analysis. The finding from our study suggests the potential of BCG in preventing more severe COVID-19.","2020","2023-07-03 03:17:46","2023-07-03 03:17:46","","","","","148","","","","","","","","","","","","","","","","","Type: Journal Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
