"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"QAEEVSVV","journalArticle","2021","Nguyen, L. C.; Bakerlee, C. W.; McKelvey, T. G.; ...","Evaluating use cases for human challenge trials in accelerating SARS-CoV-2 vaccine development","Clinical Infectious …","","","","https://academic.oup.com/cid/article-abstract/72/4/710/5868014","… Human challenge trials have the potential to considerably shorten the COVID-19 pandemic, saving many lives and enabling economies and societies to return to normality. But we must …","2021","2023-07-03 03:12:17","2023-07-03 03:12:17","","","","","","","","","","","","","","","","","","","","","","Publisher: academic.oup.com","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IPMCRZV2","journalArticle","2021","Hassaan, M. A.; Abdelwahab, R. G.; ...","GIS-based analysis framework to identify the determinants of COVID-19 incidence and fatality in Africa","Journal of Primary …","","","10.1177/21501327211041208","https://journals.sagepub.com/doi/abs/10.1177/21501327211041208","… Preliminary trials of spatial autocorrelation analysis … BCG vaccine against COVID-19 is a debatable issue. In the current work, BCG vaccine was the most effective determinant of COVID…","2021","2023-07-03 03:12:17","2023-07-03 03:12:17","","","","","","","","","","","","","","","","","","","","","","Publisher: journals.sagepub.com","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CJMA2RH4","journalArticle","2021","Marín-Hernández, D.; Nixon, D. F.; Hupert, N.","Heterologous vaccine interventions: boosting immunity against future pandemics","Molecular Medicine","","","10.1186/s10020-021-00317-z","https://link.springer.com/article/10.1186/s10020-021-00317-z","… Vaccine Intervention is being developed with BCG vaccination, and several randomized trials are underway to study if BCG vaccination reduces the incidence or severity of COVID…","2021","2023-07-03 03:12:18","2023-07-03 03:12:18","","","","","","","","","","","","","","","","","","","","","","Publisher: Springer Type: HTML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R55RHN4V","document","2021","Shvarts, Y.; Stavitskaya, N.; Kudlay, D.","BCG vaccination as protection from COVID-19: epidemiological and molecular biological aspects","","","","","","","2021","2023-07-03 03:12:18","2023-07-03 03:12:18","","","","","","","","","","","","","","","","","","","","","","Type: CITATION","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NCIC3HU5","journalArticle","2021","Zumla, A.; Chakaya, J.; Khan, M.; Fatima, R.; ...","… Theme—'The Clock is Ticking'—and the world is running out of time to deliver the United Nations General Assembly commitments to End TB due to the COVID-19 …","International Journal of …","","","","https://www.ijidonline.com/article/S1201-9712(21)00264-2/abstract","… tuberculosis genomes, they found that 95% of TB recurrences in the HIV-negative cohort were due to relapse, while the majority of TB recurrences in the HIV-positive cohort were due to …","2021","2023-07-03 03:12:18","2023-07-03 03:12:18","","","","","","","","","","","","","","","","","","","","","","Publisher: ijidonline.com","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HNWJP7D5","journalArticle","2021","Shrinivasa, B. M.; Chandrasekaran, P.; ...","Adult Bacille Calmette‑Guérin vaccination during the pandemic of COVID‑19 in India","… Journal of Health & …","","","","https://www.researchgate.net/profile/Joshua-Chadwick/publication/356331113_Adult_Bacille_Calmette-Guerin_vaccination_during_the_pandemic_of_COVID-19_in_India/links/619941cb3068c54fa508637d/Adult-Bacille-Calmette-Guerin-vaccination-during-the-pandemic-of-COVID-19-in-India.pdf?_sg%5B0%5D=started_experiment_milestone\&origin=journalDetail\&_rtd=e30%3D","… , the result of the ongoing trials would inform us further on whether the BCG vaccine can offer nonspecific protection to fill the gap until a COVID‑19 specific vaccine is developed. …","2021","2023-07-03 03:12:18","2023-07-03 03:12:18","","","","","","","","","","","","","","","","","","","","","","Publisher: researchgate.net Type: PDF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WN2W6AUM","journalArticle","2021","Ricci, A.; Pagliuca, A.; D'Ascanio, M.; ...","Circulating Vitamin D levels status and clinical prognostic indices in COVID-19 patients","Respiratory …","","","10.1186/s12931-021-01666-3","https://respiratory-research.biomedcentral.com/articles/10.1186/s12931-021-01666-3","… None of the patients enrolled in this study have had BCG vaccination, in Italy anti-tuberculosis … study cohort had normal VitD plasma levels. Patients with more severe COVID-19 disease …","2021","2023-07-03 03:12:18","2023-07-03 03:12:18","","","","","","","","","","","","","","","","","","","","","","Publisher: respiratory-research.biomedcentral … Type: HTML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GWRVIHC3","journalArticle","2021","Balar, A. V.; Kamat, A. M.; Kulkarni, G. S.; Uchio, E. M.; ...","Pembrolizumab monotherapy for the treatment of high-risk non-muscle-invasive bladder cancer unresponsive to BCG (KEYNOTE-057): an open-label, single-arm …","The Lancet …","","","","https://www.thelancet.com/journals/lanonc/article/PIIS1470-2045(21)00147-9/fulltext","… clinical trials in patients with non-muscle-invasive bladder cancer who received previous BCG … Other trials investigated novel treatments including adenovirus CG0070 and the tyrosine-…","2021","2023-07-03 03:12:18","2023-07-03 03:12:18","","","","","","","","","","","","","","","","","","","","","","Publisher: thelancet.com","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5F6UXJCZ","journalArticle","2021","Turabi, A. El; Kaka, N.; Zemmel, R. W.; Hegarty, P. K.; ...","Nathan A. Brooks1, 8, Ankur Puri2, 8, Sanya Garg2, Swapnika Nag2, Jacomo Corbo3","Scientific …","","","","https://www.scienceopen.com/document_file/8daef53f-d64f-4ac2-8c46-989218df940e/PubMedCentral/8daef53f-d64f-4ac2-8c46-989218df940e.pdf","… , this work suggested that BCG vaccination might be associated with decreased COVID… US, joining other trials evaluating BCG administration for either COVID-19 prevention or disease …","2021","2023-07-03 03:12:18","2023-07-03 03:12:18","","","","","","","","","","","","","","","","","","","","","","Publisher: scienceopen.com Type: PDF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XEPKGTBV","journalArticle","2021","Kumar, A.; Dey, A. D.; Behl, T.; Chadha, S.; ...","Exploring the multifocal therapeutic approaches in COVID-19: A ray of hope","International …","","","","https://www.sciencedirect.com/science/article/pii/S1567576920336237","… BCG vaccination and SARS-COV-2 virus in Japanese RT-PCR positive patients. They demonstrated that neonatal BCG … , 22 clinical trials are registered in “clinicaltrials.gov” with BCG …","2021","2023-07-03 03:12:18","2023-07-03 03:12:18","","","","","","","","","","","","","","","","","","","","","","Publisher: Elsevier","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EIWG5CLJ","journalArticle","2021","Sohrabi, Y.; Reinecke, H.; Joosten, L. A. B.; Netea, M. G.","Deadly COVID-19 among the elderly: Innate immune memory helping those most in need","Med","","","","https://www.cell.com/med/pdf/S2666-6340(21)00065-9.pdf","… by BCG vaccination may improve immune responses and can serve as a strategy to combat COVID-19 in … Randomized trials have shown that vaccines such as the measles vaccine or …","2021","2023-07-03 03:12:18","2023-07-03 03:12:18","","","","","","","","","","","","","","","","","","","","","","Publisher: cell.com","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DI34U5FW","journalArticle","2021","Qamar, S.; Syeda, A.; Qureshi, M. Irfan","Innovative Strategies to Understand and Control COVID-19 Disease","… Preventive Measures for Covid-19 …","","","10.1007/978-981-33-4236-1_12","https://link.springer.com/chapter/10.1007/978-981-33-4236-1_12","… use of the BCG vaccines in neonates. Clinical trials have been started in healthcare workers who are exposed to the COVID-19 pandemic to ensure the safety of the BCG vaccination. …","2021","2023-07-03 03:12:18","2023-07-03 03:12:18","","","","","","","","","","","","","","","","","","","","","","Publisher: Springer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I8MIVTN9","journalArticle","2021","Research, … in the AFREhealth COVID-19; ...","The critical need for pooled data on coronavirus disease 2019 in African children: An AFREhealth call for action through multicountry research collaboration","Clinical Infectious …","","","","https://academic.oup.com/cid/article-abstract/73/10/1913/6134449","… and higher rates of severe COVID-19/MIS-C than their non-Black counterparts [24–27]. Furthermore, in a well-characterized cohort of 766 hospitalized COVID-19 patients in DRC, in-…","2021","2023-07-03 03:12:18","2023-07-03 03:12:18","","","","","","","","","","","","","","","","","","","","","","Publisher: academic.oup.com","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"57WJ5RX2","journalArticle","2021","Scarabel, L.; Guardascione, M.; Bo, M. Dal; ...","Pharmacological strategies to prevent SARS-CoV-2 infection and treat the early phases of COVID-19","International Journal of …","","","","https://www.sciencedirect.com/science/article/pii/S1201971221000461","… Bacille Calmette-Guérin (BCG) is a live-attenuated vaccine … All the other BCG vaccine recruiting studies are reported in … trials of pharmacological prevention strategies for COVID-19 in …","2021","2023-07-03 03:12:19","2023-07-03 03:12:19","","","","","","","","","","","","","","","","","","","","","","Publisher: Elsevier Type: HTML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CJXGXPAI","journalArticle","2021","Musa, S.; Alem, S. A.; Amer, K.; Elnagdy, T.; ...","… SARS-CoV-2 infection and dynamics of antibodies response among previously undiagnosed healthcare workers in a university hospital: a prospective cohort …","Journal of infection and …","","","","https://www.sciencedirect.com/science/article/pii/S1876034121001568","… There was no significant association for testing positive with gender, close contact with COVID-19 cases, co-morbidities, BCG or influenza vaccine history. Staff dealing with patients’ …","2021","2023-07-03 03:12:19","2023-07-03 03:12:19","","","","","","","","","","","","","","","","","","","","","","Publisher: Elsevier Type: HTML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ST8IJTMP","journalArticle","2021","Dodd, S.; Gorst, S.; Avery, K. N. L.; ...","A review of the Cochrane COVID-19 Study Register reveals inconsistency in the choice and measurement of SARS-CoV-2 infection outcomes in prevention trials","…","","","","https://research-information.bris.ac.uk/en/publications/a-review-of-the-cochrane-covid-19-study-register-reveals-inconsis","… We included phase 3 and 4 trials of COVID-19 prevention interventions. Early phase trials and studies … Moreover, BCG vaccine is expected to reduce all-cause infections and not only …","2021","2023-07-03 03:12:19","2023-07-03 03:12:19","","","","","","","","","","","","","","","","","","","","","","Publisher: research-information.bris.ac.uk","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QGLL8XVW","journalArticle","2021","Mukhopadhyay, K.; Dalai, C. K.; Singh, R.; ...","Do We have the Evidence to Repurpose Levamisole for Treatment of COVID 19?","Current Drug …","","","","https://www.ingentaconnect.com/content/ben/cdth/2021/00000016/00000002/art00005","… The initial optimism about the potential role of the BCG vaccine as an immune-stimulator … -old COVID 19 female patient [39], the efficacy of the drug is being evaluated in clinical trials. …","2021","2023-07-03 03:12:19","2023-07-03 03:12:19","","","","","","","","","","","","","","","","","","","","","","Publisher: ingentaconnect.com","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"487CLPTE","journalArticle","2021","Campbell, J.; Hobbs, M.; O'Hara, L.; Ballantyne, A.; ...","… in vaccine trials for higher weight people? Protocol for a rapid review of inclusion and exclusion criteria for higher weight people in clinical trials for COVID-19","BMJ open","","","","https://bmjopen.bmj.com/content/11/5/e050114.abstract","… active immunity; trials including people infected by COVID-19; trials evaluating the efficacy of … -Guerin (BCG) vaccine in the prevention or treatment of COVID-19; protocols written in a …","2021","2023-07-03 03:12:19","2023-07-03 03:12:19","","","","","","","","","","","","","","","","","","","","","","Publisher: bmjopen.bmj.com Type: HTML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BKVQEEW6","journalArticle","2021","Arora, M.; Lakshmi, R.","Vaccines-safety in pregnancy","Best Practice &Research Clinical Obstetrics & …","","","","https://www.sciencedirect.com/science/article/pii/S1521693421000171","… on the mother or the fetus following BCG vaccination [15]. … BCG vaccination induces a cellular immunity that may be … BCG vaccination for COVID protection, pending further trials […","2021","2023-07-03 03:12:19","2023-07-03 03:12:19","","","","","","","","","","","","","","","","","","","","","","Publisher: Elsevier","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8334K9HT","journalArticle","2021","Hasan, A.; Al-Ozairi, E.; Al-Baqsumi, Z.; ...","Cellular and humoral immune responses in covid-19 and immunotherapeutic approaches","ImmunoTargets and …","","","10.2147/ITT.S280706","https://www.tandfonline.com/doi/abs/10.2147/ITT.S280706","… to Covid-19 … the BCG vaccine has a pleiotropic effect that reduces the incidence of other infections. Citation204 Accordingly, trials to ascertain the efficacy of BCG in preventing Covid-19 …","2021","2023-07-03 03:12:20","2023-07-03 03:12:20","","","","","","","","","","","","","","","","","","","","","","Publisher: Taylor &Francis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8UFZ79SJ","journalArticle","2021","Gill, J.; Prasad, V.","Pembrolizumab for non–muscle-invasive bladder cancer—a costly therapy in search of evidence","JAMA oncology","","","","https://jamanetwork.com/journals/jamaoncology/article-abstract/2774444","… Without randomized trials to determine the survival and QOL benefits of pembrolizumab in BCG-… Further clinical trials are warranted, and we encourage clinicians and patients to enroll. …","2021","2023-07-03 03:12:20","2023-07-03 03:12:20","","","","","","","","","","","","","","","","","","","","","","Publisher: jamanetwork.com","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2ZTGVQ9G","journalArticle","2021","Gianfrancesco, L. Di","The (Still Unknown) Hypothetical Protective Role of COVID-19 Therapy in Bladder Cancer","Journal of Clinical Medicine","","","","https://www.mdpi.com/2077-0383/10/23/5473","… clinical trials on the use BCG as a possible prophylactic vaccine against SARS-CoV-2 [39]. … intravesical BCG have a higher risk of contracting COVID-19. In addition, intravesical BCG …","2021","2023-07-03 03:12:20","2023-07-03 03:12:20","","","","","","","","","","","","","","","","","","","","","","Publisher: mdpi.com Type: HTML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C9UNCDNB","journalArticle","2021","Greco, M.; Cucci, F.; Portulano, P.; Lazzari, R. A.; ...","Effects of influenza vaccination on the response to BNT162b2 messenger RNA COVID-19 vaccine in healthcare workers","Journal of Clinical …","","","","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8734511/","… BNT162b2 mRNA COVID-19 vaccine in a cohort of healthcare … of influenza vaccination in a cohort of 297 healthy HCWs after … As we known, exposure to selected vaccines (ie, BCG or …","2021","2023-07-03 03:12:20","2023-07-03 03:12:20","","","","","","","","","","","","","","","","","","","","","","Publisher: ncbi.nlm.nih.gov Type: HTML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3I7DU3XD","journalArticle","2021","Mirza, A. Z.; Shamshad, H.; Osra, F. A.; ...","An overview of viruses discovered over the last decades and drug development for the current pandemic","European Journal of …","","","","https://www.sciencedirect.com/science/article/pii/S0014299920308384","… Successful clinical trials aide in the approval of new drug product as the trials confirms … COVID-19 has paved the way for the improvement in the current methodology of the clinical trials. …","2021","2023-07-03 03:12:20","2023-07-03 03:12:20","","","","","","","","","","","","","","","","","","","","","","Publisher: Elsevier","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9E3CB56I","journalArticle","2021","Bhatia, R.","The quest continues for perfect COVID-19 vaccine","The Indian Journal of Medical Research","","","","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8184070/","… For BCG vaccine alone, three multicentric randomized controlled trials are ongoing in three different countries 29 . A measles vaccine trial to evaluate its protection against COVID-19 is …","2021","2023-07-03 03:12:20","2023-07-03 03:12:20","","","","","","","","","","","","","","","","","","","","","","Publisher: ncbi.nlm.nih.gov Type: HTML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BYBUZWLB","journalArticle","2021","Kim, P. S.; Swaminathan, S.","Ending TB: the world's oldest pandemic","Journal of the International AIDS Society","","","","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7985566/","… infectious cause of death worldwide, besides COVID‐19. … and multiple clinical trials characterizing the efficacy and … MTB infection among adolescents found that BCG may be effective …","2021","2023-07-03 03:12:20","2023-07-03 03:12:20","","","","","","","","","","","","","","","","","","","","","","Publisher: ncbi.nlm.nih.gov Type: HTML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZPC35U3C","journalArticle","2021","Alser, M.","Is it of any positive being COVID-19 positive?: Cross-protection hypothesis","Qeios","","","","https://www.qeios.com/read/ZSZH3F.2","… (53) For that, there are 20 ongoing clinical trials around the world looking for any impact of BCG vaccine on COVID-19. Interim analysis of one of these trials showed 53% reduction in …","2021","2023-07-03 03:12:21","2023-07-03 03:12:21","","","","","","","","","","","","","","","","","","","","","","Publisher: qeios.com Type: HTML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BQPM89NC","journalArticle","2021","Khodavirdipour, A.; Piri, M.; Jabbari, S.; ...","Potential of CRISPR/Cas13 system in treatment and diagnosis of COVID-19","Global Medical …","","","10.1055/s-0041-1723086","https://www.thieme-connect.com/products/ejournals/html/10.1055/s-0041-1723086","… trials including conventional antiviral medicines that have a narrow and finite effect on COVID-19. … These data suggest that the BCG vaccine shall consider as a potential new prevention-…","2021","2023-07-03 03:12:21","2023-07-03 03:12:21","","","","","","","","","","","","","","","","","","","","","","Publisher: thieme-connect.com Type: HTML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SGYV92XD","journalArticle","2021","Alqahtani, M.; Mallah, S. I.; Stevenson, N.; ...","Vaccine trials during a pandemic: potential approaches to ethical dilemmas","Trials","","","10.1186/s13063-021-05597-8","https://trialsjournal.biomedcentral.com/articles/10.1186/s13063-021-05597-8","… Indeed, these issues raise major ethical dilemmas for all COVID-19 trials, as they are … of leprosy vaccine trials in Vietnam, where an arm receiving the new mixtures of BCG and …","2021","2023-07-03 03:12:21","2023-07-03 03:12:21","","","","","","","","","","","","","","","","","","","","","","Publisher: trialsjournal.biomedcentral.com Type: HTML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6DS25583","journalArticle","2021","Miyasaka, M.","COVID-19 and immunity: quo vadis?","International Immunology","","","","https://academic.oup.com/intimm/article-abstract/33/10/507/6132836","… of the booster BCG vaccination in preventing COVID-19 infections. Currently, trials assessing the efficacy of BCG vaccination to protect against COVID-19 are being conducted in …","2021","2023-07-03 03:12:21","2023-07-03 03:12:21","","","","","","","","","","","","","","","","","","","","","","Publisher: academic.oup.com","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TEXE4F64","journalArticle","2021","Flores-Valdez, M. A.","After 100 years of BCG immunization against tuberculosis, what is new and still outstanding for this vaccine?","Vaccines","","","","https://www.mdpi.com/2076-393X/10/1/57","… , which is very close to recent figures of the COVID-19 pandemic (a little over 250 million at the … based on BCG Danish, as it has satisfactorily completed phases I and II of clinical trials, …","2021","2023-07-03 03:12:21","2023-07-03 03:12:21","","","","","","","","","","","","","","","","","","","","","","Publisher: mdpi.com Type: HTML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"39MKJIMS","journalArticle","2021","Asili, P.; Mirahmad, M.; Tabatabaei-Malazy, O.; ...","Characteristics of published/registered clinical trials on COVID-19 treatment: A systematic review","DARU Journal of …","","","10.1007/s40199-021-00422-8","https://link.springer.com/article/10.1007/s40199-021-00422-8","… ; 258 trials have explored COVID-19 vaccine, and others have evaluated previously established vaccines for other disorders such as BCG (Bacillus Calmette-Guérin), modified BCG …","2021","2023-07-03 03:12:22","2023-07-03 03:12:22","","","","","","","","","","","","","","","","","","","","","","Publisher: Springer Type: HTML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"N8US8EGB","journalArticle","2021","Kulus, J.; Kulus, M.; Stefańska, K.; Sobolewski, J.; ...","SARS-CoV-2 genetic variability and non-specific immunity associated with the use of different BCG strains—A molecular and clinical approach","Vaccines","","","","https://www.mdpi.com/2076-393X/9/6/639","… COVID-19 infection is related to the effect of the BCG vaccine on the immunomodulation of non-specific immunity. In the early stages of the pandemic, countries with universal BCG … trials …","2021","2023-07-03 03:12:22","2023-07-03 03:12:22","","","","","","","","","","","","","","","","","","","","","","Publisher: mdpi.com","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EMUGY59A","journalArticle","2021","Lee, S. W.; Kim, S. Y.; Moon, S. Y.; Yoo, I. K.; ...","Statin use and COVID-19 infectivity and severity in South Korea: two population-based nationwide cohort studies","JMIR Public Health …","","","","https://publichealth.jmir.org/2021/10/e29379/","… (BCG) vaccination [8], famotidine [9], and immunoglobulin-containing sera from convalescent patients with COVID-19 [10]… in clinical trials [5,6], and previous studies on BCG vaccination, …","2021","2023-07-03 03:12:22","2023-07-03 03:12:22","","","","","","","","","","","","","","","","","","","","","","Publisher: publichealth.jmir.org Type: HTML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BNZ7A4W8","journalArticle","2021","Lu, L.; Xiong, W.; Mu, J.; Zhang, Q.; Zhang, H.; ...","The potential neurological effect of the COVID‐19 vaccines: a review","Acta Neurologica …","","","10.1111/ane.13417","https://onlinelibrary.wiley.com/doi/abs/10.1111/ane.13417","… But no febrile seizure was reported so far in the COVID-19 trials. Another concern is about the associations between vaccines and autoimmune disorders, including Guillain-Barré …","2021","2023-07-03 03:12:22","2023-07-03 03:12:22","","","","","","","","","","","","","","","","","","","","","","Publisher: Wiley Online Library","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z2AR84DQ","journalArticle","2021","Rao, V.; Bhattamisra, S. K.","Recent developments and opportunities in fighting COVID-19","Coronaviruses","","","","https://www.ingentaconnect.com/content/ben/covid/2021/00000002/00000007/art00008","… In relation to COVID-19, it was found that countries such as … providing universal BCG vaccines reported higher COVID-19-… vaccines for COVID-19 that are undergoing clinical trials. Most …","2021","2023-07-03 03:12:23","2023-07-03 03:12:23","","","","","","","","","","","","","","","","","","","","","","Publisher: ingentaconnect.com","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3UCXL5AB","journalArticle","2021","Gray, D. M.; Davies, M. A.; Githinji, L.; Levin, M.; ...","COVID-19 and pediatric lung disease: a South African tertiary center experience","Frontiers in …","","","10.3389/fped.2020.614076","https://www.frontiersin.org/articles/10.3389/fped.2020.614076/full","… tract infections (60), severe COVID-19 was not observed in our patient cohort. … to COVID-19, the theory for why BCG vaccine may be partially protective for severe disease (64). BCG …","2021","2023-07-03 03:12:23","2023-07-03 03:12:23","","","","","","","","","","","","","","","","","","","","","","Publisher: frontiersin.org Type: HTML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TRAGHTNF","journalArticle","2021","Shahcheraghi, S. H.; Ayatollahi, J.; Aljabali, A. A. A.; ...","An overview of vaccine development for COVID-19","Therapeutic …","","","10.4155/tde-2020-0129","https://www.future-science.com/doi/abs/10.4155/tde-2020-0129","… The efficacy of the BCG vaccine in minimizing the incidence of COVID-19 in different … variety of Phase III trials (NCT04327206). The effectiveness of BCG vaccination in increasing health …","2021","2023-07-03 03:12:23","2023-07-03 03:12:23","","","","","","","","","","","","","","","","","","","","","","Publisher: Future Science","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZSUN3DMZ","book","2021","Tahir, N.; Rehman, A.; Zain, M.","A Review of Updates on Vaccines and Treatment Options for","","","","","https://www.humapub.com/admin/alljournals/giidr/papers/dx40P2uVTf.pdf","… of the BCG vaccine is underway and will provide evident results after these phase III trials. … towards the off-label use of BCG vaccine against Covid-19. In accordance with these studies…","2021","2023-07-03 03:12:23","2023-07-03 03:12:23","","","","","","","","","","","","","humapub.com","","","","","","","","","Type: PDF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KDHYN6Q6","journalArticle","2020","Lawton, G.","Trials of BCG vaccine will test for covid-19 protection","New scientist (1971)","","","","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7195344/","… , but we have to wait for the results of the ongoing clinical trials,” he says. BCG vaccination is a potential new tool in the fight against covid-19, but we have to wait for trials …","2020","2023-07-03 03:12:23","2023-07-03 03:12:23","","","","","","","","","","","","","","","","","","","","","","Publisher: ncbi.nlm.nih.gov","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MGYTBNTR","journalArticle","2020","Curtis, N.; Sparrow, A.; Ghebreyesus, T. A.; Netea, M. G.","Considering BCG vaccination to reduce the impact of COVID-19","The Lancet","","","","https://www.thelancet.com/journals/lancet/article/PIIS0140-6736(20)31025-4/fulltext","… individuals against severe coronavirus disease 2019 (COVID-19). Randomised controlled trials have provided evidence that the BCG vaccine’s immunomodulatory properties can …","2020","2023-07-03 03:12:23","2023-07-03 03:12:23","","","","","","","","","","","","","","","","","","","","","","Publisher: thelancet.com","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XGDIVHUH","journalArticle","2020","Dayal, D.; Gupta, S.","Connecting BCG vaccination and COVID-19: additional data","MedRxiv","","","10.1101/2020.04.07.20053272.abstract","https://www.medrxiv.org/content/10.1101/2020.04.07.20053272.abstract","… the course of COVID-19 probably preventing progression to severe disease and death. Clinical trials of BCG vaccine are urgently needed to establish its beneficial role in COVID-19 as …","2020","2023-07-03 03:12:23","2023-07-03 03:12:23","","","","","","","","","","","","","","","","","","","","","","Publisher: medrxiv.org","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
